order_id,customer_id,product_id,category,price,quantity,order_date,country,payment_method,rating,returned,revenue
332,2662,296,Electronics,47.54,1,2022-04-14,Australia,Credit Card,2.0,0,47.54
333,1958,509,Books,22.99,1,2023-09-26,Germany,PayPal,3.0,0,22.99
334,1461,495,Home,215.36,4,2023-10-14,India,Debit Card,4.0,0,861.44
335,4283,732,Sports,88.51,5,2021-10-15,UK,Debit Card,3.0,0,442.55
336,2129,530,Books,80.92,2,2021-06-04,Canada,Credit Card,2.0,0,161.84
337,2101,425,Sports,139.07,4,2022-01-19,UK,Debit Card,1.0,0,556.28
338,4608,349,Clothing,21.41,1,2022-06-20,USA,Credit Card,3.0,0,21.41
339,2091,368,Clothing,37.37,5,2024-05-15,Canada,PayPal,5.0,0,186.85
340,2927,778,Books,118.47,1,2024-07-27,India,Debit Card,3.0,0,118.47
341,4633,576,Clothing,81.93,2,2024-01-02,UK,COD,4.0,0,163.86
342,4562,232,Beauty,166.06,2,2022-03-07,USA,Debit Card,1.0,0,332.12
343,2440,475,Home,24.99,1,2021-11-12,Germany,UPI,4.0,0,24.99
344,4105,524,Beauty,36.21,1,2023-09-04,India,Debit Card,2.0,0,36.21
345,1331,528,Beauty,41.54,5,2023-10-16,India,Credit Card,4.0,0,207.7
346,4931,481,Books,53.52,2,2021-07-15,Canada,UPI,3.0,0,107.04
347,4140,493,Sports,47.9,3,2021-05-18,USA,UPI,3.0,1,143.7
348,1230,535,Books,108.31,1,2021-08-26,Germany,Debit Card,4.0,0,108.31
349,1607,405,Electronics,192.81,5,2024-08-17,UK,PayPal,1.0,0,964.05
350,4709,682,Books,33.69,2,2024-10-11,Canada,UPI,2.0,0,67.38
351,1763,760,Beauty,23.27,2,2022-09-11,India,UPI,4.0,0,46.54
352,4057,481,Sports,54.92,5,2023-06-13,Australia,Debit Card,4.0,0,274.6
353,4645,712,Books,46.84,3,2023-08-28,Germany,Credit Card,4.0,0,140.52
354,4934,519,Electronics,56.0,4,2022-10-14,USA,UPI,2.0,0,224.0
355,3126,272,Home,168.35,4,2022-12-17,Germany,PayPal,4.0,0,673.4
356,4948,548,Beauty,2.86,5,2023-12-13,Australia,Debit Card,3.0,0,14.3
357,3475,562,Clothing,36.44,1,2024-08-25,India,Credit Card,4.0,0,36.44
358,2612,729,Books,56.92,1,2023-05-09,USA,PayPal,4.0,0,56.92
359,4472,589,Books,6.79,3,2024-10-02,USA,Debit Card,4.0,0,20.37
360,4441,695,Electronics,63.43,1,2022-12-25,Germany,Debit Card,5.0,0,63.43
361,2658,643,Beauty,108.17,1,2024-10-04,USA,PayPal,2.0,0,108.17
362,4482,253,Sports,55.56,5,2023-09-02,India,COD,4.0,0,277.8
363,3016,366,Books,55.53,2,2021-08-24,Germany,PayPal,4.0,0,111.06
364,3428,783,Beauty,89.91,1,2022-10-17,Australia,PayPal,4.0,0,89.91
365,4051,766,Beauty,155.22,1,2022-10-25,India,COD,1.0,0,155.22
366,4937,629,Beauty,39.29,1,2024-07-07,Canada,PayPal,4.0,0,39.29
367,1520,575,Sports,27.34,1,2023-04-07,Canada,Debit Card,4.0,0,27.34
368,2716,568,Clothing,66.02,3,2024-05-10,Australia,PayPal,2.0,0,198.06
369,2630,357,Beauty,4.94,1,2023-07-31,Australia,Credit Card,4.0,0,4.94
370,3913,590,Clothing,80.99,5,2023-07-08,USA,UPI,,0,404.95
371,2743,279,Books,131.09,1,2024-01-03,Germany,UPI,4.0,0,131.09
372,3454,579,Books,147.12,3,2023-04-24,UK,PayPal,4.0,0,441.36
373,1184,619,Beauty,28.36,3,2024-08-25,Australia,Debit Card,1.0,0,85.08
374,3229,468,Home,53.28,2,2022-07-26,Germany,PayPal,4.0,0,106.56
375,2570,219,Home,105.74,3,2021-12-21,Germany,UPI,3.0,1,317.22
376,2804,531,Books,49.47,3,2022-01-30,Germany,UPI,2.0,0,148.41
377,1260,410,Beauty,22.91,5,2022-12-02,India,Credit Card,2.0,0,114.55
378,1044,412,Clothing,52.68,5,2024-01-06,UK,Debit Card,3.0,0,263.4
379,2335,754,Books,87.19,5,2024-08-28,India,Credit Card,1.0,0,435.95
380,2300,782,Clothing,118.84,3,2021-11-29,India,Debit Card,5.0,0,356.52
381,1811,776,Clothing,81.1,5,2024-08-24,India,PayPal,3.0,0,405.5
382,3481,550,Books,26.1,2,2021-08-31,USA,Debit Card,4.0,0,52.2
383,3322,421,Sports,24.97,4,2023-11-06,UK,COD,5.0,0,99.88
384,3232,367,Home,74.02,2,2022-03-29,Australia,Credit Card,4.0,0,148.04
385,3709,505,Beauty,174.28,1,2024-03-25,Canada,PayPal,5.0,0,174.28
386,2970,299,Books,51.35,3,2023-11-27,Australia,COD,2.0,0,154.05
387,3169,636,Electronics,35.36,1,2024-05-19,India,PayPal,3.0,0,35.36
388,4478,263,Books,78.41,2,2022-03-12,Australia,COD,4.0,0,156.82
389,1018,482,Electronics,16.12,3,2021-06-09,Australia,Credit Card,3.0,0,48.36
390,4013,720,Home,61.24,1,2021-02-14,Australia,COD,1.0,0,61.24
391,4943,625,Books,139.71,5,2023-10-07,Canada,UPI,,0,698.55
392,1247,366,Clothing,40.03,5,2022-05-06,Australia,Credit Card,3.0,0,200.15
393,1005,784,Beauty,20.49,5,2022-09-29,Germany,COD,3.0,0,102.45
394,2669,609,Home,49.27,5,2024-04-27,Canada,UPI,3.0,0,246.35
395,2862,763,Sports,95.53,2,2023-10-23,Germany,Credit Card,5.0,0,191.06
396,4551,478,Books,11.23,5,2023-04-03,India,COD,3.0,0,56.15
397,4229,786,Home,36.68,3,2024-08-25,USA,COD,4.0,0,110.04
398,2424,355,Sports,59.53,4,2021-09-28,India,COD,2.0,0,238.12
399,1938,774,Sports,34.4,2,2021-11-21,USA,UPI,3.0,0,68.8
400,2270,352,Home,60.29,2,2024-07-27,Australia,UPI,3.0,0,120.58
401,1942,318,Sports,55.63,3,2021-02-23,Australia,COD,5.0,0,166.89
402,4140,713,Sports,48.37,5,2021-05-22,Germany,COD,5.0,0,241.85
403,1238,562,Sports,39.09,3,2023-12-26,Australia,UPI,3.0,0,117.27
404,3150,338,Electronics,155.99,5,2022-07-11,India,Debit Card,2.0,0,779.95
405,2741,554,Sports,84.75,3,2023-03-01,USA,COD,3.0,0,254.25
406,2474,476,Home,105.4,2,2024-06-01,India,COD,3.0,0,210.8
407,1908,239,Books,39.88,3,2023-05-20,Canada,Credit Card,5.0,0,119.64
408,3870,676,Beauty,25.02,4,2023-07-16,Canada,PayPal,3.0,0,100.08
409,2112,540,Clothing,73.25,1,2022-07-29,Germany,PayPal,3.0,0,73.25
410,1091,669,Sports,90.18,2,2022-08-12,Germany,Debit Card,5.0,0,180.36
411,2019,529,Electronics,36.99,2,2022-03-21,USA,Debit Card,5.0,1,73.98
412,3487,791,Electronics,90.79,4,2023-04-07,Canada,Credit Card,3.0,0,363.16
413,4088,577,Home,65.36,3,2022-09-15,Germany,Credit Card,4.0,0,196.08
414,1494,601,Home,72.3,1,2024-09-20,India,COD,5.0,0,72.3
415,2404,326,Books,56.64,4,2021-09-28,Australia,PayPal,3.0,0,226.56
416,1645,483,Sports,9.06,4,2021-02-22,Canada,COD,4.0,0,36.24
417,1104,286,Home,54.75,5,2024-01-30,USA,COD,4.0,0,273.75
418,1605,581,Electronics,67.12,3,2021-08-16,Australia,COD,3.0,0,201.36
419,3121,425,Electronics,9.3,1,2024-10-24,Germany,UPI,5.0,0,9.3
420,4500,233,Beauty,112.18,5,2021-11-13,UK,PayPal,1.0,0,560.9
421,1695,701,Books,86.68,1,2022-10-22,Germany,Debit Card,3.0,0,86.68
422,3343,229,Clothing,50.6,2,2023-03-13,USA,UPI,1.0,0,101.2
423,2230,598,Sports,40.98,2,2023-03-31,India,UPI,3.0,0,81.96
424,1966,795,Books,179.78,1,2024-01-18,USA,Debit Card,4.0,1,179.78
425,2214,796,Clothing,105.3,4,2024-09-04,Canada,Credit Card,3.0,0,421.2
426,2410,649,Home,39.3,3,2024-06-28,Australia,PayPal,4.0,1,117.9
427,3597,372,Sports,135.75,1,2022-06-02,Australia,Credit Card,3.0,0,135.75
428,1342,635,Home,43.9,2,2022-10-15,USA,PayPal,4.0,0,87.8
429,2265,450,Home,55.49,2,2021-01-20,UK,PayPal,4.0,0,110.98
430,1814,728,Books,99.91,1,2024-09-29,India,Credit Card,,0,99.91
431,2289,460,Books,174.87,4,2024-04-07,USA,Debit Card,3.0,0,699.48
432,3723,665,Books,79.65,5,2022-07-26,Australia,Debit Card,4.0,0,398.25
433,4599,339,Electronics,12.74,5,2024-02-06,UK,Debit Card,5.0,0,63.7
434,1916,272,Beauty,66.22,3,2021-06-23,Australia,COD,3.0,0,198.66
435,4744,692,Sports,142.29,1,2022-08-03,Australia,Credit Card,5.0,0,142.29
436,2891,230,Beauty,134.66,4,2022-12-18,Australia,COD,2.0,0,538.64
437,2941,347,Clothing,524.85,4,2023-03-06,UK,UPI,2.0,0,2099.4
438,4270,460,Home,16.44,2,2021-05-27,USA,PayPal,2.0,0,32.88
439,4540,543,Books,194.51,4,2023-07-28,USA,UPI,4.0,0,778.04
440,1896,538,Books,91.53,4,2022-05-07,India,Debit Card,1.0,0,366.12
441,1212,576,Clothing,126.95,2,2021-10-25,UK,Credit Card,4.0,0,253.9
442,1545,789,Home,35.56,5,2021-01-02,UK,Debit Card,3.0,0,177.8
443,2557,643,Home,47.68,4,2023-03-22,UK,UPI,5.0,1,190.72
444,2858,225,Books,30.35,4,2023-09-27,UK,COD,3.0,0,121.4
445,3315,753,Electronics,80.34,2,2021-03-13,UK,COD,4.0,0,160.68
446,3351,563,Books,49.02,1,2022-09-01,UK,UPI,4.0,0,49.02
447,4211,217,Beauty,32.79,1,2023-06-17,Germany,COD,3.0,0,32.79
448,4108,463,Beauty,60.55,3,2023-06-19,Canada,UPI,4.0,0,181.65
449,3504,702,Electronics,55.91,4,2021-07-29,Canada,COD,4.0,0,223.64
450,4821,403,Sports,50.88,1,2024-09-28,Canada,Debit Card,3.0,0,50.88
451,4755,317,Books,254.34,1,2021-07-25,India,COD,3.0,0,254.34
452,2789,294,Beauty,1.98,1,2023-06-27,Australia,PayPal,4.0,1,1.98
453,3759,680,Home,32.8,2,2023-09-28,USA,Credit Card,,0,65.6
454,1821,562,Clothing,97.19,3,2021-04-11,USA,Credit Card,4.0,0,291.57
455,3823,575,Home,28.54,4,2023-02-15,USA,UPI,5.0,0,114.16
456,1405,748,Clothing,55.83,4,2023-04-07,UK,Debit Card,5.0,1,223.32
457,3174,316,Electronics,198.71,5,2023-06-08,Germany,Credit Card,3.0,0,993.55
458,2299,368,Home,230.73,2,2022-01-14,India,COD,,0,461.46
459,4926,475,Sports,71.01,3,2022-02-01,UK,Credit Card,4.0,0,213.03
460,4373,295,Clothing,51.37,5,2023-04-06,India,UPI,2.0,0,256.85
461,1434,367,Clothing,186.79,1,2021-05-23,UK,Credit Card,1.0,0,186.79
462,3275,346,Clothing,91.79,3,2021-04-25,Australia,Debit Card,2.0,0,275.37
463,3942,541,Home,18.84,4,2021-07-20,Canada,PayPal,4.0,0,75.36
464,3897,221,Home,80.98,5,2023-03-01,USA,UPI,3.0,0,404.9
465,2569,533,Electronics,13.62,3,2023-07-13,UK,Credit Card,5.0,1,40.86
466,3824,566,Sports,141.66,5,2022-09-08,Germany,Credit Card,4.0,0,708.3
467,3932,615,Home,34.73,2,2021-04-24,USA,UPI,5.0,1,69.46
468,1719,480,Home,28.02,1,2022-11-22,Canada,PayPal,3.0,1,28.02
469,2994,673,Books,123.5,3,2024-09-10,Australia,UPI,3.0,0,370.5
470,2810,730,Home,173.97,5,2022-10-05,Germany,Debit Card,5.0,1,869.85
471,4035,680,Clothing,152.02,4,2024-08-15,USA,Debit Card,4.0,1,608.08
472,3491,530,Beauty,184.94,5,2023-09-16,India,Credit Card,3.0,0,924.7
473,4665,415,Sports,177.39,5,2023-01-11,Germany,Credit Card,2.0,0,886.95
474,3010,525,Books,126.29,5,2024-02-12,India,Credit Card,3.0,0,631.45
475,3151,423,Electronics,70.64,4,2023-04-06,Canada,Debit Card,4.0,0,282.56
476,4968,201,Electronics,64.48,2,2023-03-26,UK,PayPal,2.0,0,128.96
477,3632,668,Clothing,93.61,2,2022-01-02,UK,UPI,4.0,0,187.22
478,1909,607,Sports,144.14,5,2022-07-03,Canada,PayPal,5.0,0,720.7
479,2176,438,Beauty,166.26,5,2022-11-20,India,UPI,4.0,0,831.3
480,4340,627,Electronics,103.31,3,2024-03-16,UK,Debit Card,5.0,0,309.93
481,2713,203,Electronics,70.78,4,2021-07-06,Canada,UPI,3.0,0,283.12
482,4298,295,Beauty,64.92,3,2024-09-06,Germany,UPI,2.0,0,194.76
483,3243,414,Home,101.54,3,2024-02-29,Canada,PayPal,5.0,0,304.62
484,2148,679,Electronics,126.77,2,2023-10-02,Canada,Debit Card,,1,253.54
485,1608,372,Sports,51.41,1,2022-02-09,Australia,Credit Card,2.0,0,51.41
486,1730,687,Electronics,97.33,2,2023-11-11,USA,Credit Card,1.0,0,194.66
487,1337,642,Clothing,39.92,4,2021-12-14,Australia,COD,3.0,0,159.68
488,2739,267,Beauty,76.74,1,2023-09-09,USA,UPI,4.0,0,76.74
489,3177,340,Clothing,51.9,4,2022-07-08,UK,Credit Card,4.0,0,207.6
490,2829,442,Electronics,88.67,1,2024-02-20,Australia,COD,3.0,0,88.67
491,1805,680,Clothing,193.91,2,2021-12-18,Germany,UPI,2.0,0,387.82
492,1950,722,Home,66.67,3,2022-03-04,Australia,UPI,,0,200.01
493,1496,347,Home,21.82,2,2023-06-12,USA,Credit Card,2.0,0,43.64
494,1969,523,Beauty,41.13,5,2022-03-13,UK,Credit Card,3.0,0,205.65
495,3907,445,Home,127.84,3,2021-07-31,Germany,Credit Card,3.0,0,383.52
496,1723,330,Electronics,43.5,4,2022-08-08,Australia,COD,3.0,0,174.0
497,4627,273,Sports,127.94,4,2023-04-25,Germany,Debit Card,4.0,0,511.76
498,4250,207,Beauty,36.77,1,2022-05-26,Canada,Credit Card,,0,36.77
499,3900,791,Books,54.27,3,2022-12-20,UK,COD,3.0,0,162.81
500,4266,524,Electronics,42.48,5,2023-07-18,India,PayPal,,0,212.4
501,4183,488,Books,11.72,3,2022-04-06,India,Credit Card,4.0,0,35.16
502,3184,329,Electronics,66.02,2,2022-09-20,Australia,Credit Card,4.0,0,132.04
503,2786,672,Electronics,130.47,5,2022-04-25,UK,Debit Card,4.0,1,652.35
504,4646,243,Home,28.97,4,2023-07-03,India,COD,2.0,0,115.88
505,4156,272,Sports,112.78,3,2021-03-28,India,Debit Card,5.0,0,338.34
506,4385,667,Books,71.81,4,2024-10-07,Canada,PayPal,2.0,0,287.24
507,2407,761,Sports,95.51,2,2022-12-09,Germany,COD,3.0,0,191.02
508,1944,609,Home,85.18,5,2023-08-28,Canada,PayPal,4.0,0,425.9
509,2482,773,Books,82.36,3,2023-10-12,UK,PayPal,4.0,0,247.08
510,4232,478,Beauty,178.43,5,2023-12-11,UK,Debit Card,4.0,0,892.15
511,1254,787,Home,18.1,3,2021-06-03,USA,Credit Card,4.0,0,54.3
512,3938,308,Beauty,79.83,5,2024-02-19,India,COD,1.0,0,399.15
513,3797,362,Electronics,288.87,4,2023-10-06,Canada,UPI,3.0,0,1155.48
514,1834,411,Clothing,48.05,2,2022-04-13,Australia,Credit Card,3.0,0,96.1
515,4990,202,Books,131.06,4,2023-02-28,USA,COD,3.0,0,524.24
516,4964,463,Books,95.05,3,2024-06-02,India,Credit Card,5.0,0,285.15
517,4779,384,Electronics,92.01,5,2023-10-27,Germany,PayPal,3.0,0,460.05
518,1937,724,Electronics,174.55,1,2022-07-12,Canada,COD,3.0,0,174.55
519,4100,622,Beauty,14.91,3,2024-08-28,Australia,COD,4.0,0,44.73
520,2717,394,Sports,23.75,5,2024-06-05,USA,Debit Card,4.0,0,118.75
521,3127,368,Home,27.58,2,2023-01-28,Germany,PayPal,2.0,0,55.16
522,2012,227,Clothing,69.53,1,2021-05-15,Australia,Credit Card,3.0,0,69.53
523,3477,610,Books,58.18,2,2023-08-08,UK,Credit Card,5.0,0,116.36
524,2638,505,Home,51.59,5,2021-05-18,UK,Credit Card,2.0,0,257.95
525,3377,730,Books,410.14,5,2022-10-16,Canada,PayPal,3.0,0,2050.7
526,3921,376,Clothing,105.99,4,2021-09-08,USA,Credit Card,4.0,0,423.96
527,2065,786,Beauty,47.95,3,2022-07-06,Canada,UPI,4.0,0,143.85
528,1292,358,Clothing,13.83,5,2024-02-04,Canada,UPI,3.0,0,69.15
529,1424,369,Electronics,220.54,5,2022-05-28,India,Credit Card,5.0,0,1102.7
530,3828,715,Sports,65.39,4,2022-04-12,USA,Debit Card,4.0,0,261.56
531,2378,357,Home,67.64,3,2021-05-22,UK,COD,4.0,0,202.92
532,3724,453,Electronics,138.66,5,2023-12-06,USA,UPI,3.0,1,693.3
533,2878,766,Clothing,35.98,4,2021-04-25,India,Credit Card,4.0,0,143.92
534,1709,567,Beauty,34.74,4,2021-09-21,Canada,Debit Card,5.0,0,138.96
535,3107,305,Beauty,63.01,4,2024-01-06,Canada,Debit Card,5.0,0,252.04
536,2359,671,Sports,117.74,1,2024-05-25,UK,UPI,5.0,0,117.74
537,4203,331,Home,24.35,1,2023-01-01,Australia,COD,1.0,0,24.35
538,3213,370,Beauty,117.11,4,2023-09-04,Canada,UPI,4.0,0,468.44
539,4442,389,Clothing,93.47,1,2024-07-17,Canada,Credit Card,3.0,0,93.47
540,2110,605,Clothing,21.39,3,2024-08-04,UK,Debit Card,4.0,0,64.17
541,4758,274,Electronics,26.21,3,2022-12-31,India,Debit Card,4.0,0,78.63
542,3062,591,Clothing,120.88,4,2024-07-05,UK,PayPal,1.0,1,483.52
543,1996,222,Beauty,168.33,1,2022-03-24,USA,PayPal,3.0,0,168.33
544,3707,622,Clothing,93.52,1,2022-11-04,USA,Credit Card,2.0,0,93.52
545,3226,282,Books,146.72,1,2021-09-16,Australia,PayPal,4.0,0,146.72
546,3412,270,Electronics,289.21,4,2021-03-12,UK,Credit Card,5.0,0,1156.84
547,3341,744,Electronics,15.39,1,2021-11-03,USA,COD,3.0,0,15.39
548,4385,591,Electronics,110.91,2,2021-01-23,Australia,PayPal,5.0,0,221.82
549,3542,706,Books,135.57,4,2022-11-19,Australia,Debit Card,5.0,1,542.28
550,1343,785,Books,77.37,3,2021-01-06,USA,Debit Card,3.0,0,232.11
551,2605,599,Home,154.97,1,2023-04-30,India,Debit Card,3.0,0,154.97
552,2752,682,Electronics,18.25,2,2021-04-01,Germany,UPI,5.0,0,36.5
553,4339,584,Clothing,188.57,3,2022-12-10,India,UPI,4.0,1,565.71
554,2562,475,Books,67.22,4,2023-01-09,Canada,COD,3.0,0,268.88
555,2525,523,Books,38.36,1,2024-10-02,UK,UPI,5.0,0,38.36
556,2314,317,Books,173.82,1,2023-04-10,USA,Credit Card,5.0,0,173.82
557,3640,538,Clothing,260.5,1,2024-01-13,Australia,COD,2.0,0,260.5
558,2833,796,Electronics,134.76,4,2024-10-02,Germany,PayPal,3.0,0,539.04
559,4923,495,Beauty,74.72,5,2024-07-19,Canada,UPI,2.0,0,373.6
560,2826,239,Beauty,123.29,4,2022-11-17,Australia,UPI,5.0,0,493.16
561,4007,304,Clothing,21.67,3,2022-08-19,Australia,Credit Card,2.0,0,65.01
562,3034,792,Electronics,65.54,2,2024-10-02,Germany,COD,4.0,1,131.08
563,3890,234,Books,74.62,4,2024-01-16,India,PayPal,2.0,1,298.48
564,3884,422,Electronics,21.68,3,2022-07-17,Australia,Debit Card,3.0,0,65.04
565,4267,318,Electronics,129.35,4,2021-10-12,USA,Debit Card,3.0,0,517.4
566,4588,338,Electronics,118.97,4,2023-12-27,Germany,UPI,1.0,0,475.88
567,3664,504,Clothing,101.01,3,2023-09-13,UK,Credit Card,1.0,0,303.03
568,3183,644,Sports,136.31,4,2023-05-06,Australia,COD,4.0,0,545.24
569,1234,750,Home,76.13,1,2021-07-23,UK,UPI,4.0,0,76.13
570,3874,783,Beauty,63.69,2,2024-07-06,India,Credit Card,3.0,0,127.38
571,1624,551,Beauty,141.14,5,2024-01-24,Australia,UPI,5.0,0,705.7
572,3306,735,Sports,9.2,3,2022-04-08,Australia,UPI,1.0,0,27.6
573,3855,369,Electronics,52.91,3,2022-01-26,Germany,UPI,4.0,0,158.73
574,1952,571,Books,76.11,1,2022-06-10,UK,Credit Card,2.0,0,76.11
575,2866,209,Electronics,228.51,3,2022-06-28,UK,Credit Card,5.0,0,685.53
576,4144,349,Sports,76.65,3,2023-11-17,Australia,Credit Card,3.0,1,229.95
577,2885,310,Home,192.32,3,2024-05-07,Australia,Debit Card,4.0,1,576.96
578,4588,605,Electronics,29.76,5,2023-11-11,UK,PayPal,3.0,0,148.8
579,4584,555,Books,80.5,3,2023-05-23,UK,Credit Card,4.0,0,241.5
580,4764,414,Electronics,84.65,1,2024-08-24,USA,UPI,,0,84.65
581,1625,254,Clothing,28.79,5,2021-11-18,Canada,UPI,,1,143.95
582,3007,385,Beauty,44.64,4,2024-07-16,Australia,COD,3.0,0,178.56
583,2556,586,Electronics,107.15,3,2022-02-09,Canada,Credit Card,5.0,0,321.45
584,2660,408,Clothing,108.09,2,2021-02-20,India,COD,3.0,0,216.18
585,2501,691,Books,111.62,5,2022-08-04,Germany,Debit Card,4.0,0,558.1
586,3937,353,Electronics,31.56,3,2021-10-18,UK,Credit Card,3.0,0,94.68
587,2567,214,Home,79.63,2,2021-02-08,UK,COD,3.0,0,159.26
588,4440,201,Sports,36.01,2,2024-02-06,UK,COD,1.0,0,72.02
589,2585,745,Beauty,71.98,2,2022-05-23,Germany,PayPal,2.0,0,143.96
590,4440,552,Books,17.32,2,2023-10-12,Australia,UPI,3.0,0,34.64
591,1234,774,Books,65.26,4,2023-06-30,Australia,PayPal,3.0,0,261.04
592,4222,623,Home,69.28,3,2024-08-18,USA,UPI,3.0,0,207.84
593,3718,556,Books,23.41,5,2022-08-31,USA,Credit Card,5.0,0,117.05
594,1114,347,Home,58.64,3,2024-01-23,Australia,Credit Card,5.0,0,175.92
595,2856,443,Beauty,97.19,3,2021-03-03,UK,PayPal,2.0,0,291.57
596,3210,407,Beauty,157.99,3,2023-11-15,Canada,Debit Card,4.0,0,473.97
597,1084,696,Electronics,23.99,5,2021-03-11,UK,Credit Card,5.0,1,119.95
598,2103,685,Electronics,64.18,4,2024-09-09,UK,PayPal,3.0,0,256.72
599,4476,597,Home,32.39,4,2022-12-09,Germany,UPI,,0,129.56
600,1401,635,Books,39.13,5,2022-10-02,Germany,Credit Card,3.0,1,195.65
601,4466,586,Sports,86.54,2,2022-04-01,Germany,Credit Card,4.0,0,173.08
602,3048,305,Books,15.15,4,2022-01-05,Australia,PayPal,1.0,0,60.6
603,3944,316,Books,50.19,4,2023-02-27,UK,Debit Card,3.0,0,200.76
604,3274,271,Clothing,91.77,4,2023-07-25,Australia,Credit Card,4.0,0,367.08
605,4747,406,Electronics,98.78,1,2021-07-23,UK,Credit Card,5.0,0,98.78
606,2143,290,Clothing,107.25,5,2024-10-21,India,Debit Card,4.0,0,536.25
607,2142,475,Clothing,22.45,1,2023-03-06,USA,COD,3.0,0,22.45
608,3204,671,Clothing,35.77,2,2024-01-31,Australia,Credit Card,3.0,1,71.54
609,3473,541,Sports,37.9,3,2021-09-28,UK,Credit Card,4.0,0,113.7
610,4875,695,Sports,52.85,4,2022-10-31,Germany,PayPal,5.0,0,211.4
611,1853,594,Home,72.46,3,2021-01-14,Australia,Debit Card,5.0,1,217.38
612,1998,204,Electronics,14.83,4,2024-09-06,Australia,Debit Card,3.0,0,59.32
613,4245,286,Books,75.74,4,2021-08-14,India,PayPal,2.0,0,302.96
614,4928,412,Electronics,139.9,1,2021-10-29,Australia,Debit Card,3.0,0,139.9
615,2468,756,Sports,81.28,4,2023-12-20,Australia,UPI,4.0,0,325.12
616,3262,791,Home,88.2,2,2021-01-31,Canada,COD,2.0,1,176.4
617,4159,762,Clothing,69.4,3,2024-03-21,Canada,COD,4.0,1,208.2
618,2500,551,Sports,61.36,4,2021-12-24,India,COD,2.0,0,245.44
619,3291,383,Clothing,21.94,2,2022-11-22,India,COD,4.0,0,43.88
620,4979,446,Clothing,119.87,5,2024-09-11,Germany,UPI,4.0,0,599.35
621,2400,527,Books,76.62,5,2021-01-11,Australia,Debit Card,4.0,0,383.1
622,2035,797,Electronics,29.74,5,2021-06-08,USA,Debit Card,3.0,0,148.7
623,2909,495,Home,53.45,4,2023-11-29,UK,Debit Card,3.0,0,213.8
624,3454,215,Electronics,136.3,5,2023-11-08,India,UPI,3.0,0,681.5
625,1924,649,Electronics,220.1,1,2023-03-16,Germany,PayPal,5.0,0,220.1
626,2956,515,Clothing,15.46,2,2021-09-08,USA,Debit Card,3.0,0,30.92
627,1834,462,Home,50.49,2,2024-08-09,Canada,Debit Card,,0,100.98
628,1093,662,Beauty,12.8,1,2023-05-05,Canada,PayPal,3.0,0,12.8
629,4431,271,Beauty,134.57,1,2023-08-01,India,Credit Card,3.0,0,134.57
630,4945,235,Clothing,56.41,4,2021-03-27,Australia,UPI,1.0,0,225.64
631,1310,419,Clothing,22.46,5,2021-06-15,USA,UPI,4.0,0,112.3
632,1682,701,Books,146.21,4,2022-01-25,Australia,Debit Card,3.0,0,584.84
633,4834,249,Clothing,14.91,1,2024-10-31,Canada,COD,4.0,0,14.91
634,4464,487,Clothing,177.17,4,2022-02-26,UK,Credit Card,5.0,0,708.68
635,4750,378,Home,103.46,5,2022-08-20,Australia,Credit Card,2.0,0,517.3
636,1090,511,Electronics,305.95,5,2021-04-11,India,Credit Card,4.0,0,1529.75
637,1145,539,Books,142.47,4,2024-03-03,USA,UPI,3.0,0,569.88
638,1144,321,Beauty,88.17,5,2021-04-10,USA,Credit Card,5.0,0,440.85
639,2607,518,Clothing,62.23,3,2022-10-01,India,Debit Card,4.0,1,186.69
640,2654,330,Books,129.61,2,2023-02-27,Australia,Debit Card,4.0,0,259.22
641,2080,398,Beauty,47.16,5,2024-05-29,Germany,PayPal,2.0,0,235.8
642,1245,434,Clothing,100.64,2,2024-06-20,Germany,UPI,5.0,0,201.28
643,4844,217,Clothing,32.1,2,2022-05-16,India,UPI,3.0,0,64.2
644,3814,399,Sports,22.1,1,2024-09-23,UK,Credit Card,1.0,1,22.1
645,1174,414,Home,27.55,4,2024-08-03,UK,PayPal,3.0,0,110.2
646,2091,457,Sports,60.09,5,2021-10-03,Germany,Credit Card,4.0,1,300.45
647,4312,456,Books,17.54,2,2021-05-23,India,Credit Card,4.0,0,35.08
648,4799,388,Books,22.87,3,2024-03-14,USA,UPI,4.0,0,68.61
649,3990,393,Beauty,62.1,5,2023-03-16,India,UPI,4.0,0,310.5
650,1796,395,Books,70.3,3,2023-09-02,USA,Credit Card,3.0,0,210.9
651,2708,712,Sports,50.32,4,2022-02-16,Germany,COD,5.0,0,201.28
652,3340,786,Clothing,46.58,1,2024-05-01,Canada,UPI,5.0,0,46.58
653,2055,490,Sports,62.47,2,2022-08-27,Australia,COD,2.0,1,124.94
654,4376,436,Clothing,62.21,2,2022-02-27,Australia,PayPal,2.0,0,124.42
655,3600,462,Clothing,49.35,4,2021-01-17,India,UPI,2.0,0,197.4
656,1634,692,Electronics,88.08,5,2021-09-15,Canada,COD,2.0,0,440.4
657,1917,698,Sports,105.01,5,2022-04-29,Australia,UPI,3.0,0,525.05
658,2211,775,Electronics,54.76,1,2021-06-01,Canada,Debit Card,3.0,0,54.76
659,3303,640,Beauty,58.18,5,2021-10-12,Canada,Credit Card,4.0,0,290.9
660,3368,391,Beauty,64.9,2,2023-08-06,Canada,COD,3.0,0,129.8
661,4100,362,Home,69.37,1,2021-09-05,India,Debit Card,4.0,0,69.37
